UserID,Date,Duration,Device,Location,Participants,CallType,InternetSpeed,FeedbackRating,Comments,ConnectionIssues,AgeGroup,SubscriptionType
98436,2023-05-05,-25,PC,"New York, USA",54,Class,,,Treatment local million course room six.,True,25-34,Pro
34724,2021-09-04,-11,Phone,"New York, USA",56,Class,,1.0,,False,45-54,Enterprise
97682,2021-09-30,0,Tablet,"São Paulo, BRA",79,Webinar,,3.0,,True,25-34,Free
91393,2023-07-29,3,PC,"London, UK",62,Class,29.89,4.0,,False,25-34,Enterprise
67322,2023-08-11,3,PC,"Tokyo, JPN",63,Webinar,,5.0,,False,18-24,Business
76338,2023-08-12,-10,Tablet,"Tokyo, JPN",95,Class,,,Language public blue present young dream professor.,False,25-34,Free
20213,2023-08-09,-17,Phone,"New York, USA",35,Class,,,On air may.,False,45-54,Enterprise
33822,2023-01-05,21,Tablet,"Sydney, AUS",57,Meeting,,,,False,45-54,Enterprise
82312,2023-12-08,-10,Tablet,"London, UK",80,Meeting,57.21,4.0,,True,55+,Enterprise
38112,2023-07-21,-17,Tablet,"London, UK",27,Class,10.36,,Such tough another single box sign.,True,25-34,Free
56493,2022-08-30,-20,PC,"São Paulo, BRA",30,Meeting,,,Show professional manage week.,True,55+,Business
78966,2023-10-23,20,Phone,"New York, USA",57,Webinar,192.57,1.0,Suggest career type food design meeting more.,True,55+,Free
35400,2023-11-20,81,Tablet,"London, UK",94,Webinar,,1.0,One chance standard toward.,False,25-34,Free
64027,2022-08-12,-16,PC,"London, UK",61,Webinar,58.06,,Wait enough next media.,False,35-44,Pro
46442,2024-03-23,-6,PC,"London, UK",55,Webinar,,,Throughout fund movement woman two give page himself.,False,25-34,Free
32271,2023-08-09,104,PC,"Sydney, AUS",41,Webinar,196.41,4.0,One number very build war.,True,25-34,Free
13803,2023-02-16,-5,Tablet,"Tokyo, JPN",88,Class,,,,False,55+,Pro
15047,2022-07-20,52,Phone,"São Paulo, BRA",80,Class,,4.0,Story close deal that wall actually state step.,True,18-24,Business
75243,2022-08-09,93,Phone,"São Paulo, BRA",37,Meeting,,,Political left kid rise positive today.,True,18-24,Free
50997,2022-06-27,-13,PC,"Sydney, AUS",93,Webinar,197.4,,,False,18-24,Free
53071,2023-07-15,84,Tablet,"Sydney, AUS",74,Class,,2.0,Management issue whether lose enough.,False,55+,Pro
80321,2022-08-29,49,PC,"Sydney, AUS",67,Class,,4.0,,False,45-54,Free
43480,2023-12-03,8,Tablet,"London, UK",58,Meeting,,,People development feeling television political.,False,45-54,Enterprise
14881,2022-01-15,0,Phone,"Tokyo, JPN",21,Meeting,,4.0,Society teacher any suddenly history.,True,25-34,Enterprise
28775,2021-10-23,5,Phone,"Sydney, AUS",16,Class,170.61,,Need explain fear government eat all serve.,True,55+,Pro
55882,2022-06-24,-21,Tablet,"Sydney, AUS",63,Meeting,158.45,,,False,35-44,Pro
53383,2022-12-03,-7,PC,"New York, USA",71,Webinar,14.45,,Room pass star against middle during.,False,35-44,Enterprise
92319,2021-12-22,107,PC,"São Paulo, BRA",82,Webinar,,,,False,45-54,Pro
85575,2023-12-14,51,Phone,"Tokyo, JPN",95,Webinar,129.54,,Would young hot skill dark.,True,55+,Free
64873,2024-06-23,80,Phone,"São Paulo, BRA",25,Webinar,101.03,1.0,Until car tough avoid drug.,False,25-34,Pro
46882,2021-08-24,-4,PC,"São Paulo, BRA",78,Webinar,80.96,4.0,Store appear of offer.,True,45-54,Free
18557,2023-10-30,-20,Tablet,"New York, USA",15,Meeting,,2.0,,True,25-34,Business
81118,2023-12-01,53,PC,"São Paulo, BRA",42,Meeting,6.41,,,True,45-54,Business
61396,2024-02-05,49,PC,"London, UK",31,Class,,,Baby seek to upon.,False,18-24,Business
61637,2024-02-19,71,Tablet,"New York, USA",53,Class,47.51,3.0,,True,35-44,Enterprise
54718,2023-01-02,11,PC,"Sydney, AUS",70,Meeting,,,,False,55+,Business
94633,2023-01-30,22,Tablet,"Sydney, AUS",77,Webinar,,3.0,Thought thing late point offer newspaper.,False,18-24,Pro
22621,2022-04-28,69,Tablet,"New York, USA",51,Class,25.47,,Later chance professional arrive weight politics.,True,55+,Business
61907,2023-05-10,0,Phone,"Sydney, AUS",97,Class,91.09,,,False,18-24,Pro
84183,2022-11-22,-30,PC,"New York, USA",87,Meeting,,4.0,Bring free true effect more.,True,55+,Free
51305,2023-10-18,-4,Phone,"New York, USA",46,Webinar,,4.0,Option give leg theory government.,True,18-24,Enterprise
90970,2023-09-11,-24,PC,"London, UK",96,Meeting,,2.0,Space person democratic project degree better.,False,25-34,Pro
26253,2024-06-20,-29,Tablet,"São Paulo, BRA",27,Meeting,,,Focus Democrat garden collection.,False,25-34,Pro
52209,2022-07-23,95,PC,"São Paulo, BRA",17,Class,,5.0,Everything those small once growth clear.,False,25-34,Free
85013,2023-12-28,-9,Phone,"São Paulo, BRA",59,Meeting,187.64,,Wind bill speech something.,False,35-44,Free
52791,2022-09-26,-16,Tablet,"São Paulo, BRA",98,Meeting,176.88,,Me wrong explain difference.,False,35-44,Free
48290,2021-10-19,25,Phone,"New York, USA",95,Meeting,,1.0,,False,35-44,Free
74861,2024-03-18,81,Tablet,"Tokyo, JPN",4,Class,,3.0,,True,35-44,Free
28864,2022-04-25,43,PC,"São Paulo, BRA",80,Webinar,,5.0,,True,18-24,Enterprise
66346,2022-11-10,114,PC,"New York, USA",57,Meeting,,1.0,Almost sell likely successful recent.,True,35-44,Enterprise
90328,2024-02-06,-11,PC,"São Paulo, BRA",85,Class,,,Difference director style every scene daughter.,True,35-44,Free
84891,2021-11-28,67,PC,"New York, USA",2,Class,142.95,5.0,Family play mention join capital eye.,False,35-44,Enterprise
26774,2021-07-28,-11,PC,"London, UK",18,Meeting,,,Call shoulder clearly example follow.,False,35-44,Pro
78101,2022-10-15,-21,Tablet,"Sydney, AUS",2,Class,117.7,1.0,Friend activity find hour although statement economic fear.,True,45-54,Business
14643,2024-04-01,26,PC,"Sydney, AUS",25,Class,,,Support move top either guy dog stop long.,False,55+,Business
99803,2022-12-22,43,Tablet,"New York, USA",64,Meeting,184.07,,Of agency material measure one back too.,True,45-54,Business
56493,2022-02-02,95,Tablet,"London, UK",1,Webinar,,1.0,,False,25-34,Business
44534,2022-08-26,4,Tablet,"London, UK",29,Webinar,,5.0,,True,25-34,Business
99018,2021-10-09,13,Tablet,"New York, USA",44,Meeting,61.71,,Remain play four finally skill effort.,False,18-24,Free
69362,2022-11-01,113,PC,"London, UK",69,Webinar,,,Bank end sister radio sister.,True,18-24,Pro
26446,2024-04-12,69,Tablet,"London, UK",7,Class,159.33,,,True,45-54,Free
35400,2023-10-20,-18,Tablet,"São Paulo, BRA",60,Meeting,,,Stop wife local when free yourself TV.,False,45-54,Business
89375,2023-05-24,52,PC,"London, UK",26,Webinar,,,Expect subject mean.,False,55+,Pro
70649,2022-01-26,-19,Phone,"New York, USA",18,Meeting,,2.0,Game soon not when.,False,45-54,Enterprise
70826,2021-10-29,-17,Tablet,"Sydney, AUS",35,Webinar,,,Eye clearly share join often my recently.,False,18-24,Business
73032,2022-01-20,65,Tablet,"London, UK",13,Meeting,15.2,5.0,Build majority capital government wind sound.,False,35-44,Business
42644,2023-12-10,-6,PC,"São Paulo, BRA",18,Class,,,,False,45-54,Enterprise
28864,2022-08-29,75,Tablet,"São Paulo, BRA",98,Meeting,173.23,2.0,Check usually sound away still rise message.,False,45-54,Business
88190,2024-06-24,11,Tablet,"Tokyo, JPN",27,Webinar,90.54,3.0,Image where participant describe.,True,35-44,Free
72454,2022-12-06,-9,Tablet,"London, UK",54,Webinar,,,Concern make key everyone.,True,55+,Free
21668,2023-05-28,-26,Phone,"São Paulo, BRA",78,Class,,,,False,25-34,Enterprise
14645,2022-10-15,-12,Phone,"Sydney, AUS",12,Meeting,21.76,,,True,18-24,Enterprise
81020,2024-03-15,-23,Phone,"São Paulo, BRA",9,Webinar,12.43,,Floor training pretty positive happen check member.,False,45-54,Pro
21436,2022-02-02,-13,Tablet,"New York, USA",50,Meeting,26.86,,Play least may soon sense attention themselves.,False,25-34,Business
28365,2021-12-07,-14,Tablet,"London, UK",1,Meeting,,5.0,Space family him son.,False,45-54,Enterprise
37819,2022-08-11,6,Tablet,"Tokyo, JPN",45,Class,,4.0,Interesting edge culture but.,True,55+,Enterprise
72033,2023-09-05,50,Phone,"São Paulo, BRA",13,Webinar,140.03,2.0,,False,18-24,Pro
78683,2024-01-16,64,Tablet,"New York, USA",97,Meeting,,,,True,55+,Free
55191,2024-06-17,-28,Tablet,"Sydney, AUS",96,Webinar,,1.0,,True,35-44,Enterprise
34135,2024-02-19,60,Phone,"London, UK",92,Webinar,,2.0,Tonight education commercial situation.,True,25-34,Business
44516,2022-05-18,-7,PC,"New York, USA",86,Meeting,135.8,,,True,55+,Pro
58488,2022-01-25,90,Tablet,"Sydney, AUS",57,Meeting,120.04,4.0,North spring finally.,False,25-34,Pro
50858,2023-12-14,3,PC,"Sydney, AUS",25,Class,134.12,1.0,Fast organization choose easy order.,True,45-54,Free
91393,2021-12-12,42,Phone,"London, UK",70,Webinar,187.85,2.0,,False,25-34,Free
90328,2023-04-26,84,Tablet,"London, UK",59,Meeting,,,,True,45-54,Business
63814,2022-12-04,77,Phone,"São Paulo, BRA",73,Meeting,51.14,,Per pay against law before.,False,25-34,Business
63869,2021-09-08,-6,Phone,"Tokyo, JPN",9,Webinar,,4.0,Sound not likely let.,True,25-34,Free
52552,2022-02-28,98,Tablet,"London, UK",95,Webinar,151.69,1.0,Character join town create four.,False,25-34,Pro
78298,2022-09-18,27,PC,"São Paulo, BRA",57,Class,175.59,,Actually practice each fill member trial few language.,True,55+,Enterprise
41029,2022-07-03,105,PC,"Sydney, AUS",44,Meeting,41.96,2.0,Account can practice must per new.,False,55+,Business
53383,2024-01-23,57,PC,"Tokyo, JPN",9,Meeting,11.37,2.0,,True,25-34,Free
81791,2022-01-22,-16,PC,"London, UK",32,Webinar,36.11,,Leg yourself himself three create road.,True,35-44,Enterprise
34724,2022-07-13,-18,PC,"Tokyo, JPN",57,Webinar,,,,False,45-54,Free
38169,2022-12-01,-1,Phone,"São Paulo, BRA",20,Class,,,Blood school eat.,False,45-54,Enterprise
14199,2022-07-26,-26,PC,"London, UK",25,Meeting,,,Because more month individual really stage.,False,35-44,Enterprise
81553,2022-09-20,40,Tablet,"New York, USA",16,Webinar,186.49,,Out hand too arm.,False,55+,Enterprise
77304,2024-04-01,89,Phone,"Tokyo, JPN",55,Class,,,Lay respond bed.,True,25-34,Business
49295,2023-01-18,59,Tablet,"London, UK",78,Class,190.4,1.0,Let character level be.,False,45-54,Free
79901,2021-12-05,-24,PC,"Tokyo, JPN",33,Class,,,Half talk mean else time help Mr.,True,18-24,Business
98956,2023-04-01,19,Phone,"Tokyo, JPN",90,Webinar,2.28,4.0,,False,55+,Enterprise
50064,2022-08-13,-7,PC,"London, UK",48,Meeting,141.11,4.0,Eight political imagine clear.,True,45-54,Pro
99481,2023-08-20,26,PC,"Sydney, AUS",53,Webinar,125.74,2.0,,False,18-24,Business
23943,2022-05-14,44,Tablet,"Tokyo, JPN",87,Meeting,,1.0,,True,45-54,Business
79151,2022-06-12,-15,Phone,"Tokyo, JPN",44,Webinar,,3.0,Despite specific understand safe course land.,False,45-54,Free
15473,2023-03-21,-3,PC,"New York, USA",59,Class,80.96,1.0,Speak compare I majority husband gun.,False,25-34,Business
86085,2023-11-04,-9,Phone,"Tokyo, JPN",85,Meeting,,,Present himself near.,False,45-54,Pro
62391,2022-02-03,63,Tablet,"Tokyo, JPN",61,Class,171.56,,Foreign mean challenge doctor back citizen plant best.,True,55+,Free
94681,2023-05-14,64,Tablet,"São Paulo, BRA",60,Meeting,179.39,4.0,,True,18-24,Free
12449,2023-06-26,92,Tablet,"Tokyo, JPN",99,Webinar,,4.0,Professor media list data exist.,False,18-24,Business
47440,2023-09-13,29,Phone,"Sydney, AUS",49,Class,,,Natural call senior every leg sell test.,True,35-44,Free
45412,2024-06-18,12,Tablet,"São Paulo, BRA",25,Class,,,Machine seem brother company.,True,35-44,Free
12320,2023-07-13,-24,Tablet,"Sydney, AUS",99,Webinar,159.71,5.0,,True,55+,Enterprise
38046,2022-08-26,-4,PC,"Tokyo, JPN",88,Webinar,,2.0,Pm ago body control provide interview.,False,55+,Free
38863,2023-06-19,-8,Phone,"London, UK",64,Webinar,,,,True,25-34,Free
21668,2023-08-07,111,Tablet,"Tokyo, JPN",39,Class,182.56,,Wrong everybody point house.,False,35-44,Enterprise
48290,2022-11-18,-14,Tablet,"London, UK",90,Class,79.36,3.0,Director compare dream do structure production among.,False,45-54,Pro
13580,2022-01-29,-16,Tablet,"London, UK",27,Meeting,161.07,,Write happen talk business.,True,25-34,Enterprise
73612,2024-01-20,55,PC,"New York, USA",46,Webinar,36.75,,Enjoy might address task staff.,True,45-54,Pro
30475,2024-06-25,-23,Tablet,"Sydney, AUS",89,Class,,,Last church talk begin name.,False,35-44,Enterprise
25351,2023-07-03,2,PC,"New York, USA",63,Class,134.09,,,True,55+,Pro
10347,2023-03-08,-10,Tablet,"São Paulo, BRA",17,Meeting,65.72,4.0,Organization cultural present suddenly get eight my four.,False,18-24,Free
67404,2023-08-26,97,PC,"São Paulo, BRA",89,Meeting,,3.0,,True,25-34,Free
37123,2022-02-14,33,PC,"New York, USA",65,Webinar,73.35,4.0,,True,55+,Business
52209,2023-07-03,69,Phone,"Tokyo, JPN",89,Webinar,,5.0,Order near billion man fight hotel.,True,25-34,Free
32767,2022-05-26,19,PC,"São Paulo, BRA",71,Meeting,,,,False,35-44,Enterprise
22396,2023-01-05,-25,Tablet,"New York, USA",33,Class,85.64,5.0,,False,25-34,Business
39389,2023-10-03,85,Tablet,"London, UK",41,Webinar,76.41,,,True,55+,Enterprise
15711,2023-09-30,43,Tablet,"Sydney, AUS",100,Webinar,30.12,3.0,,True,45-54,Free
83672,2024-05-11,119,Phone,"Sydney, AUS",76,Webinar,,,Sometimes theory rich seat every ten tell.,True,18-24,Pro
17726,2024-03-05,97,Tablet,"São Paulo, BRA",71,Class,,4.0,,True,25-34,Pro
53615,2021-10-31,-7,PC,"Sydney, AUS",91,Meeting,,4.0,Marriage necessary standard hit seem power.,False,45-54,Business
58059,2022-03-11,55,Tablet,"New York, USA",40,Webinar,154.35,1.0,Bed measure bad amount thus able if.,True,25-34,Free
99082,2023-09-10,-21,PC,"Tokyo, JPN",87,Class,186.56,,Walk responsibility million maybe however.,True,45-54,Free
52552,2023-10-03,25,Phone,"Tokyo, JPN",90,Class,150.18,5.0,Protect dark professional candidate less wrong.,True,55+,Pro
63869,2022-01-21,10,Phone,"Sydney, AUS",7,Webinar,99.61,3.0,During outside institution always reason ten political.,True,55+,Free
45412,2024-01-13,-15,Tablet,"London, UK",1,Class,,,Analysis add production fight item near.,True,45-54,Enterprise
71093,2023-11-27,-30,Tablet,"Sydney, AUS",46,Meeting,2.03,,,False,45-54,Pro
99082,2022-01-20,68,Tablet,"New York, USA",63,Meeting,,,Customer list wear major market.,False,35-44,Enterprise
51305,2024-02-25,-13,PC,"Tokyo, JPN",85,Webinar,,4.0,They tend to ever question maintain purpose.,True,18-24,Pro
81020,2022-09-26,-26,Tablet,"Sydney, AUS",5,Meeting,,3.0,Option show order job.,False,25-34,Business
61122,2022-10-11,-6,Phone,"Tokyo, JPN",17,Meeting,191.58,2.0,Machine occur area president hand power.,True,25-34,Free
76792,2023-10-08,-20,Phone,"New York, USA",56,Webinar,,,,True,55+,Pro
42051,2023-03-12,36,Tablet,"London, UK",86,Webinar,40.48,5.0,,True,25-34,Free
47557,2022-03-14,-29,PC,"London, UK",55,Meeting,123.68,,Alone kind deal democratic only eye machine.,False,25-34,Pro
44917,2021-08-05,55,Phone,"Tokyo, JPN",83,Meeting,,,Spring letter smile particular picture on term develop.,False,25-34,Business
78966,2023-10-25,7,PC,"New York, USA",85,Class,,,Sometimes evening after out least think war.,True,45-54,Pro
62103,2021-12-23,-19,Tablet,"New York, USA",13,Class,3.72,,Resource company else which might force against always.,False,55+,Business
63650,2023-01-26,84,Phone,"Tokyo, JPN",12,Meeting,26.97,1.0,,False,18-24,Free
21791,2023-07-09,-11,Tablet,"Tokyo, JPN",98,Meeting,107.18,1.0,,False,55+,Business
78966,2024-05-27,47,Tablet,"New York, USA",62,Webinar,105.23,,Author forget time soon seek board lot.,True,35-44,Free
88656,2022-07-28,73,Phone,"Tokyo, JPN",64,Class,106.96,,Between skin life who class process unit.,False,55+,Enterprise
90328,2023-07-20,78,PC,"New York, USA",21,Class,44.34,,Area itself child poor decade.,False,35-44,Pro
65703,2024-02-04,91,PC,"London, UK",6,Class,48.41,,Building from food box professional individual traditional.,False,18-24,Pro
80612,2022-03-27,27,PC,"Sydney, AUS",81,Class,,,Part out cell national center.,False,55+,Business
82924,2022-11-21,8,Tablet,"London, UK",94,Webinar,36.17,5.0,Result either father itself another particularly summer.,False,35-44,Pro
82822,2022-05-03,-23,Tablet,"London, UK",75,Class,,,,False,35-44,Pro
17751,2021-11-23,-28,PC,"Tokyo, JPN",24,Meeting,,,,True,25-34,Enterprise
68991,2024-03-02,78,PC,"New York, USA",55,Meeting,,1.0,Party stay leader report position present inside.,True,55+,Free
53615,2024-02-08,50,PC,"New York, USA",17,Meeting,,2.0,Morning light inside no despite during hundred.,True,18-24,Business
90339,2023-06-29,91,PC,"Tokyo, JPN",98,Class,178.59,,Relationship move light employee practice source.,True,18-24,Business
78432,2024-06-13,70,PC,"New York, USA",70,Webinar,,2.0,Better cover economy meeting next ground specific.,True,25-34,Enterprise
79068,2023-12-25,-19,PC,"Tokyo, JPN",88,Class,164.73,4.0,Author sometimes front vote treatment.,True,18-24,Business
23800,2023-05-12,-11,PC,"Sydney, AUS",11,Meeting,121.3,,For write accept action.,False,25-34,Business
75405,2022-05-25,-21,PC,"Sydney, AUS",64,Class,,1.0,Idea care under fund.,True,25-34,Business
78101,2022-05-27,-16,PC,"New York, USA",74,Webinar,,2.0,Deep throw clear hour determine century.,True,25-34,Enterprise
71060,2022-07-17,-15,Tablet,"Tokyo, JPN",78,Class,67.36,,Each place throughout economy important story all.,False,55+,Pro
10347,2023-04-30,-12,Phone,"São Paulo, BRA",100,Class,162.45,1.0,Buy late practice so among total.,True,18-24,Business
44430,2024-02-16,61,PC,"New York, USA",45,Webinar,169.9,,,False,25-34,Pro
86500,2022-01-15,29,PC,"London, UK",49,Class,,3.0,None stay democratic part south picture item listen.,True,45-54,Pro
97173,2023-01-19,19,PC,"London, UK",10,Meeting,,2.0,He down subject suddenly rest them here.,True,55+,Business
73661,2022-03-20,-7,Tablet,"New York, USA",37,Meeting,32.02,5.0,Still seem within.,True,45-54,Enterprise
52791,2022-10-16,-16,Phone,"São Paulo, BRA",40,Class,46.24,3.0,Large hard until class ready appear its.,True,25-34,Enterprise
10980,2023-01-08,-23,PC,"São Paulo, BRA",78,Meeting,,,Agency last professional training every board range hit.,False,45-54,Pro
84184,2024-05-24,-19,PC,"Sydney, AUS",14,Meeting,,1.0,,True,18-24,Pro
66315,2024-01-19,-6,PC,"São Paulo, BRA",26,Class,185.91,3.0,Design plan bring leader.,True,55+,Enterprise
34954,2024-06-14,7,Tablet,"New York, USA",46,Webinar,191.79,,Forget least film method professor garden.,True,18-24,Business
55230,2022-09-15,115,Phone,"London, UK",4,Class,,5.0,,True,45-54,Free
83814,2023-01-19,81,PC,"London, UK",99,Class,,4.0,Role wind action black.,False,55+,Enterprise
92391,2022-06-22,-8,PC,"London, UK",79,Class,15.92,,,True,25-34,Business
16009,2023-01-16,112,Tablet,"New York, USA",59,Webinar,,2.0,,False,35-44,Free
14199,2021-10-18,-8,Tablet,"Tokyo, JPN",33,Webinar,130.41,,,False,45-54,Enterprise
77751,2024-06-13,80,Tablet,"Sydney, AUS",66,Class,,,Race difficult impact music.,False,18-24,Free
40520,2023-10-31,102,PC,"New York, USA",38,Webinar,,1.0,Present type full yeah challenge their.,False,18-24,Business
77341,2023-07-11,-10,PC,"New York, USA",24,Class,,4.0,Bag require image maintain part card morning.,True,35-44,Business
49295,2024-06-27,-24,PC,"Sydney, AUS",59,Meeting,,2.0,Deal note poor talk.,True,55+,Enterprise
24664,2022-06-22,-5,Tablet,"Tokyo, JPN",28,Meeting,43.09,,,True,18-24,Pro
37753,2023-02-22,36,Tablet,"Tokyo, JPN",54,Class,,2.0,,False,35-44,Business
42289,2023-07-03,-19,Tablet,"Tokyo, JPN",69,Class,,,Board while discuss sell executive.,True,18-24,Pro
11738,2023-09-23,-4,PC,"London, UK",59,Meeting,,,,True,45-54,Pro
37998,2022-02-20,58,PC,"London, UK",96,Meeting,84.62,,,True,25-34,Free
90970,2022-10-17,105,Tablet,"Sydney, AUS",65,Meeting,,,Toward speak employee hot buy floor.,False,55+,Business
85421,2024-04-17,-25,Tablet,"Sydney, AUS",23,Class,,,Successful ball within serve really question together.,False,35-44,Free
36217,2022-01-02,104,PC,"New York, USA",79,Webinar,21.63,4.0,This take house whole.,False,25-34,Pro
96785,2022-03-15,-13,PC,"London, UK",61,Meeting,,,,False,25-34,Business
99196,2022-09-02,-9,Tablet,"Tokyo, JPN",87,Meeting,,1.0,,False,55+,Business
53485,2021-10-18,0,PC,"São Paulo, BRA",51,Meeting,,,,False,25-34,Enterprise
33388,2024-06-21,41,Tablet,"London, UK",13,Class,160.43,,Worry when give stuff.,False,55+,Pro
87158,2021-11-08,42,PC,"New York, USA",56,Meeting,126.15,1.0,Painting foreign firm particular.,True,25-34,Enterprise
37998,2022-12-27,-6,PC,"London, UK",84,Meeting,60.09,,Carry fall test low guess.,False,18-24,Pro
78432,2023-11-20,3,PC,"Tokyo, JPN",77,Meeting,,3.0,,False,35-44,Pro
48290,2023-11-02,13,Tablet,"New York, USA",63,Class,,,End company leg soon rate be back.,False,25-34,Pro
22725,2021-09-28,2,Phone,"São Paulo, BRA",81,Class,171.11,,Follow over religious base reduce evidence style.,True,25-34,Business
47730,2023-10-17,16,Phone,"New York, USA",67,Class,152.43,3.0,Describe environmental some federal enter water.,True,35-44,Pro
68709,2023-10-20,11,Tablet,"Sydney, AUS",62,Meeting,,,Because girl character old system popular.,False,45-54,Enterprise
21668,2022-12-13,25,PC,"Sydney, AUS",51,Meeting,,2.0,Include deal option everything grow clear interview.,False,45-54,Enterprise
67322,2022-11-06,-7,Tablet,"São Paulo, BRA",14,Class,77.23,,Section phone through church range.,True,45-54,Pro
50997,2022-09-07,0,Phone,"Tokyo, JPN",38,Class,,4.0,,False,45-54,Pro
21796,2022-01-20,32,Phone,"Sydney, AUS",48,Meeting,156.12,,Cell eight crime Democrat scene.,False,25-34,Enterprise
48504,2022-10-27,102,Phone,"New York, USA",50,Webinar,120.76,,Almost half bed sport address economic crime.,True,55+,Enterprise
43753,2021-09-12,-17,Tablet,"London, UK",26,Meeting,,,Between personal here much data.,True,45-54,Pro
36985,2022-08-30,-12,PC,"São Paulo, BRA",3,Webinar,4.55,,,False,18-24,Free
44917,2023-03-29,83,Tablet,"New York, USA",54,Class,,,,False,45-54,Free
80723,2022-05-18,-8,Tablet,"New York, USA",48,Class,21.45,1.0,,False,45-54,Pro
80958,2023-01-25,-24,Phone,"New York, USA",89,Meeting,52.68,1.0,Such point side method support across.,True,35-44,Business
14881,2023-10-26,-5,Tablet,"London, UK",18,Class,92.68,3.0,Benefit interesting tell help reason certainly court.,False,45-54,Free
87540,2024-03-05,-23,Phone,"Tokyo, JPN",36,Webinar,,2.0,,False,18-24,Business
44430,2022-05-12,107,Phone,"London, UK",89,Meeting,,1.0,,True,45-54,Enterprise
32767,2023-07-13,-27,PC,"São Paulo, BRA",98,Class,,,Participant certainly moment commercial expert rule.,True,25-34,Pro
45527,2022-12-11,-18,Phone,"São Paulo, BRA",26,Webinar,,4.0,Save democratic notice two seem cost apply.,True,25-34,Enterprise
90314,2022-04-14,14,PC,"New York, USA",59,Meeting,,,Up almost peace close language find car direction.,True,55+,Free
77327,2023-07-08,56,Tablet,"São Paulo, BRA",56,Class,,,,False,45-54,Pro
11956,2023-12-08,25,Phone,"Sydney, AUS",68,Class,,1.0,So east attorney on computer push generation.,True,25-34,Free
84184,2023-05-30,-29,PC,"New York, USA",69,Meeting,,,,False,45-54,Pro
80958,2024-01-02,-24,Phone,"Sydney, AUS",91,Class,58.31,1.0,Newspaper unit try early design step win.,False,35-44,Pro
80958,2022-03-15,41,PC,"London, UK",43,Webinar,29.22,,Peace adult could article citizen talk message.,True,35-44,Free
80958,2022-09-10,87,Phone,"Sydney, AUS",61,Class,1.2,4.0,,True,55+,Business
44923,2023-08-13,30,PC,"New York, USA",13,Webinar,,,Forget picture beautiful accept nature large affect whose.,False,45-54,Business
89247,2022-03-08,-30,Tablet,"Sydney, AUS",67,Class,,,Close require analysis somebody thing every to.,True,25-34,Enterprise
77751,2021-08-19,29,Tablet,"Tokyo, JPN",4,Meeting,,3.0,Organization maintain firm government way team.,True,45-54,Free
63348,2021-08-17,-2,Phone,"London, UK",34,Class,,,Congress ready long face the deal American.,False,35-44,Pro
28093,2023-02-06,-14,Phone,"New York, USA",56,Webinar,,3.0,Eight above role girl.,False,25-34,Enterprise
52791,2022-06-04,-14,Phone,"São Paulo, BRA",86,Meeting,,,,True,25-34,Business
27268,2022-07-11,76,Tablet,"Sydney, AUS",1,Webinar,71.1,,,False,55+,Pro
87969,2022-12-30,-8,PC,"London, UK",56,Class,,2.0,Vote past discuss system including issue.,False,25-34,Enterprise
67322,2022-05-08,52,Tablet,"Sydney, AUS",77,Webinar,,3.0,Individual sport house sister dream hit.,True,35-44,Pro
22950,2023-12-25,-24,Tablet,"New York, USA",39,Class,,5.0,Line interest group several catch without base indicate.,False,18-24,Pro
74882,2022-01-14,-8,Phone,"Sydney, AUS",60,Webinar,,,,True,45-54,Free
33969,2024-01-01,-11,PC,"São Paulo, BRA",66,Webinar,,,,True,45-54,Enterprise
81499,2023-08-04,7,Tablet,"New York, USA",43,Class,,,During south everything discover television measure.,True,18-24,Free
25969,2021-12-02,27,Phone,"Tokyo, JPN",18,Meeting,179.12,,Until area away toward base final.,True,45-54,Pro
85421,2024-01-08,9,Phone,"New York, USA",67,Meeting,50.19,4.0,Ask seek maybe plant.,False,45-54,Free
47730,2024-02-04,-21,Tablet,"London, UK",31,Class,,5.0,Political floor analysis strategy dream shake trial town.,True,25-34,Pro
81948,2024-05-14,96,PC,"São Paulo, BRA",95,Class,,,,True,55+,Enterprise
25351,2023-04-06,-22,Tablet,"New York, USA",60,Webinar,162.89,,Chance which pass former.,False,18-24,Business
30475,2023-03-30,-10,PC,"Sydney, AUS",18,Webinar,,3.0,Environmental accept across team stay.,False,55+,Pro
41091,2021-08-21,-8,Phone,"New York, USA",23,Class,,4.0,,False,45-54,Free
45527,2021-09-19,-10,Tablet,"Tokyo, JPN",78,Class,,,Surface including see store former.,False,55+,Enterprise
92139,2022-11-10,6,PC,"New York, USA",86,Meeting,,3.0,Interview democratic hair.,True,18-24,Pro
97422,2023-08-27,-18,PC,"New York, USA",79,Webinar,23.78,,Soldier TV smile fire take.,True,25-34,Business
14645,2022-02-15,-16,PC,"São Paulo, BRA",72,Meeting,,,,True,45-54,Pro
36217,2022-12-07,75,PC,"New York, USA",18,Meeting,,5.0,Story together but too TV PM mouth.,False,25-34,Pro
93823,2024-06-22,-15,Tablet,"São Paulo, BRA",72,Meeting,,,Condition responsibility claim dog build mean.,True,25-34,Business
38112,2022-05-26,16,PC,"São Paulo, BRA",70,Webinar,,,Could sense garden play ready.,True,25-34,Business
48001,2024-06-01,69,Phone,"São Paulo, BRA",65,Webinar,80.44,5.0,Sign reduce put ask open set day.,False,18-24,Free
54806,2023-03-08,54,Tablet,"New York, USA",18,Meeting,,1.0,Down conference move green half local hope.,True,35-44,Free
